# Pd,Pt,Ru,U_crit
1.00,0.00,0.00,0.773438,0.773438,0.773438,0.773438,0.773438
0.95,0.05,0.00,0.796875,0.796875,0.796875,0.796875,0.796875
0.95,0.00,0.05,0.773438,0.773438,0.773438,0.773438,0.773438
0.90,0.10,0.00,0.804688,0.796875,0.820312,0.796875,0.796875
0.90,0.05,0.05,0.796875,0.796875,0.796875,0.796875,0.796875
0.90,0.00,0.10,0.773438,0.773438,0.773438,0.773438,0.773438
0.85,0.15,0.00,0.820312,0.820312,0.820312,0.820312,0.820312
0.85,0.10,0.05,0.820312,0.820312,0.820312,0.820312,0.820312
0.85,0.05,0.10,0.820312,0.796875,0.820312,0.796875,0.820312
0.85,0.00,0.15,0.773438,0.804688,0.789062,0.812500,0.773438
0.80,0.20,0.00,0.843750,0.843750,0.843750,0.820312,0.843750
0.80,0.15,0.05,0.820312,0.843750,0.843750,0.843750,0.843750
0.80,0.10,0.10,0.843750,0.843750,0.843750,0.835938,0.843750
0.80,0.05,0.15,0.812500,0.843750,0.828125,0.828125,0.843750
0.80,0.00,0.20,0.812500,0.812500,0.812500,0.828125,0.812500
0.75,0.25,0.00,0.843750,0.867188,0.843750,0.843750,0.843750
0.75,0.20,0.05,0.867188,0.859375,0.843750,0.843750,0.843750
0.75,0.15,0.10,0.851562,0.843750,0.843750,0.843750,0.843750
0.75,0.10,0.15,0.843750,0.843750,0.843750,0.843750,0.843750
0.75,0.05,0.20,0.828125,0.843750,0.843750,0.843750,0.843750
0.75,0.00,0.25,0.812500,0.820312,0.843750,0.812500,0.812500
0.70,0.30,0.00,0.867188,0.867188,0.867188,0.867188,0.867188
0.70,0.25,0.05,0.867188,0.867188,0.867188,0.867188,0.867188
0.70,0.20,0.10,0.867188,0.867188,0.867188,0.867188,0.867188
0.70,0.15,0.15,0.843750,0.867188,0.843750,0.867188,0.867188
0.70,0.10,0.20,0.843750,0.843750,0.843750,0.843750,0.843750
0.70,0.05,0.25,0.843750,0.843750,0.843750,0.843750,0.843750
0.70,0.00,0.30,0.843750,0.812500,0.835938,0.843750,0.812500
0.65,0.35,0.00,0.929688,0.914062,0.867188,0.914062,0.914062
0.65,0.30,0.05,0.875000,0.914062,0.875000,0.890625,0.890625
0.65,0.25,0.10,0.875000,0.890625,0.867188,0.890625,0.890625
0.65,0.20,0.15,0.867188,0.875000,0.867188,0.882812,0.867188
0.65,0.15,0.20,0.867188,0.867188,0.843750,0.867188,0.867188
0.65,0.10,0.25,0.843750,0.843750,0.843750,0.867188,0.843750
0.65,0.05,0.30,0.843750,0.843750,0.843750,0.843750,0.843750
0.65,0.00,0.35,0.843750,0.835938,0.812500,0.843750,0.820312
0.60,0.40,0.00,0.937500,0.945312,0.914062,0.929688,0.945312
0.60,0.35,0.05,0.906250,0.929688,0.890625,0.914062,0.914062
0.60,0.30,0.10,0.890625,0.914062,0.875000,0.890625,0.890625
0.60,0.25,0.15,0.890625,0.890625,0.882812,0.890625,0.890625
0.60,0.20,0.20,0.875000,0.890625,0.867188,0.890625,0.875000
0.60,0.15,0.25,0.867188,0.867188,0.867188,0.875000,0.875000
0.60,0.10,0.30,0.867188,0.867188,0.851562,0.867188,0.867188
0.60,0.05,0.35,0.843750,0.843750,0.843750,0.843750,0.843750
0.60,0.00,0.40,0.828125,0.828125,0.843750,0.843750,0.843750
0.55,0.45,0.00,0.945312,0.945312,0.929688,0.945312,0.945312
0.55,0.40,0.05,0.937500,0.945312,0.914062,0.929688,0.937500
0.55,0.35,0.10,0.914062,0.929688,0.906250,0.906250,0.914062
0.55,0.30,0.15,0.890625,0.914062,0.890625,0.890625,0.890625
0.55,0.25,0.20,0.890625,0.906250,0.890625,0.890625,0.890625
0.55,0.20,0.25,0.875000,0.890625,0.867188,0.890625,0.882812
0.55,0.15,0.30,0.875000,0.875000,0.867188,0.875000,0.875000
0.55,0.10,0.35,0.859375,0.867188,0.867188,0.867188,0.867188
0.55,0.05,0.40,0.843750,0.843750,0.843750,0.843750,0.843750
0.55,0.00,0.45,0.828125,0.812500,0.843750,0.843750,0.843750
0.50,0.50,0.00,0.960938,0.960938,0.945312,0.960938,0.960938
0.50,0.45,0.05,0.945312,0.960938,0.929688,0.945312,0.945312
0.50,0.40,0.10,0.937500,0.945312,0.914062,0.937500,0.937500
0.50,0.35,0.15,0.914062,0.929688,0.906250,0.929688,0.914062
0.50,0.30,0.20,0.906250,0.906250,0.890625,0.906250,0.906250
0.50,0.25,0.25,0.890625,0.898438,0.890625,0.906250,0.898438
0.50,0.20,0.30,0.890625,0.898438,0.882812,0.890625,0.890625
0.50,0.15,0.35,0.875000,0.890625,0.875000,0.875000,0.875000
0.50,0.10,0.40,0.867188,0.867188,0.867188,0.867188,0.867188
0.50,0.05,0.45,0.843750,0.843750,0.843750,0.843750,0.843750
0.50,0.00,0.50,0.820312,0.820312,0.835938,0.820312,0.812500
0.45,0.55,0.00,0.960938,0.960938,0.960938,0.960938,0.960938
0.45,0.50,0.05,0.960938,0.960938,0.960938,0.960938,0.960938
0.45,0.45,0.10,0.945312,0.960938,0.937500,0.945312,0.953125
0.45,0.40,0.15,0.937500,0.953125,0.929688,0.945312,0.929688
0.45,0.35,0.20,0.921875,0.929688,0.914062,0.921875,0.929688
0.45,0.30,0.25,0.906250,0.906250,0.906250,0.906250,0.906250
0.45,0.25,0.30,0.890625,0.906250,0.890625,0.906250,0.906250
0.45,0.20,0.35,0.890625,0.906250,0.890625,0.890625,0.890625
0.45,0.15,0.40,0.882812,0.875000,0.890625,0.890625,0.875000
0.45,0.10,0.45,0.867188,0.867188,0.867188,0.867188,0.867188
0.45,0.05,0.50,0.843750,0.843750,0.851562,0.843750,0.843750
0.45,0.00,0.55,0.812500,0.812500,0.812500,0.812500,0.812500
0.40,0.60,0.00,0.976562,0.976562,0.960938,0.976562,0.976562
0.40,0.55,0.05,0.960938,0.976562,0.960938,0.960938,0.976562
0.40,0.50,0.10,0.960938,0.968750,0.960938,0.960938,0.960938
0.40,0.45,0.15,0.945312,0.960938,0.945312,0.960938,0.953125
0.40,0.40,0.20,0.945312,0.953125,0.945312,0.953125,0.937500
0.40,0.35,0.25,0.929688,0.929688,0.945312,0.937500,0.929688
0.40,0.30,0.30,0.906250,0.929688,0.906250,0.929688,0.929688
0.40,0.25,0.35,0.898438,0.906250,0.906250,0.906250,0.906250
0.40,0.20,0.40,0.890625,0.890625,0.906250,0.906250,0.898438
0.40,0.15,0.45,0.875000,0.890625,0.890625,0.898438,0.890625
0.40,0.10,0.50,0.867188,0.875000,0.875000,0.875000,0.875000
0.40,0.05,0.55,0.843750,0.859375,0.867188,0.867188,0.843750
0.40,0.00,0.60,0.812500,0.812500,0.812500,0.820312,0.812500
0.35,0.65,0.00,0.976562,0.976562,0.976562,0.984375,0.976562
0.35,0.60,0.05,0.976562,0.976562,0.976562,0.976562,0.976562
0.35,0.55,0.10,0.976562,0.976562,0.960938,0.976562,0.976562
0.35,0.50,0.15,0.960938,0.960938,0.960938,0.968750,0.960938
0.35,0.45,0.20,0.960938,0.960938,0.960938,0.960938,0.960938
0.35,0.40,0.25,0.960938,0.953125,0.953125,0.976562,0.953125
0.35,0.35,0.30,0.929688,0.929688,0.945312,0.953125,0.945312
0.35,0.30,0.35,0.914062,0.929688,0.929688,0.929688,0.921875
0.35,0.25,0.40,0.906250,0.906250,0.914062,0.921875,0.906250
0.35,0.20,0.45,0.890625,0.898438,0.906250,0.914062,0.906250
0.35,0.15,0.50,0.882812,0.890625,0.890625,0.906250,0.890625
0.35,0.10,0.55,0.875000,0.882812,0.875000,0.875000,0.875000
0.35,0.05,0.60,0.867188,0.843750,0.851562,0.867188,0.859375
0.35,0.00,0.65,0.812500,0.812500,0.812500,0.812500,0.812500
0.30,0.70,0.00,0.992188,0.992188,0.984375,0.992188,0.992188
0.30,0.65,0.05,0.976562,0.992188,0.976562,0.992188,0.992188
0.30,0.60,0.10,0.976562,0.984375,0.976562,0.992188,0.976562
0.30,0.55,0.15,0.976562,0.976562,0.976562,0.976562,0.976562
0.30,0.50,0.20,0.960938,0.976562,0.968750,0.984375,0.976562
0.30,0.45,0.25,0.960938,0.976562,0.960938,0.976562,0.976562
0.30,0.40,0.30,0.960938,0.960938,0.960938,0.968750,0.976562
0.30,0.35,0.35,0.945312,0.953125,0.945312,0.953125,0.953125
0.30,0.30,0.40,0.929688,0.929688,0.953125,0.960938,0.953125
0.30,0.25,0.45,0.906250,0.929688,0.929688,0.929688,0.937500
0.30,0.20,0.50,0.906250,0.906250,0.906250,0.906250,0.906250
0.30,0.15,0.55,0.890625,0.890625,0.890625,0.898438,0.890625
0.30,0.10,0.60,0.890625,0.882812,0.875000,0.875000,0.875000
0.30,0.05,0.65,0.851562,0.859375,0.867188,0.843750,0.859375
0.30,0.00,0.70,0.812500,0.812500,0.812500,0.812500,0.812500
0.25,0.75,0.00,0.992188,0.992188,0.992188,0.992188,0.992188
0.25,0.70,0.05,0.992188,0.992188,0.992188,0.992188,0.992188
0.25,0.65,0.10,0.992188,0.992188,0.992188,0.992188,0.992188
0.25,0.60,0.15,0.992188,0.992188,0.976562,0.992188,0.984375
0.25,0.55,0.20,0.984375,0.984375,0.976562,0.992188,0.976562
0.25,0.50,0.25,0.976562,0.976562,0.976562,0.992188,0.976562
0.25,0.45,0.30,0.976562,0.976562,0.976562,0.984375,0.976562
0.25,0.40,0.35,0.968750,0.976562,0.968750,0.984375,0.968750
0.25,0.35,0.40,0.960938,0.953125,0.968750,0.976562,0.968750
0.25,0.30,0.45,0.929688,0.953125,0.960938,0.960938,0.953125
0.25,0.25,0.50,0.937500,0.945312,0.945312,0.960938,0.953125
0.25,0.20,0.55,0.929688,0.921875,0.929688,0.929688,0.921875
0.25,0.15,0.60,0.906250,0.898438,0.906250,0.906250,0.906250
0.25,0.10,0.65,0.890625,0.875000,0.890625,0.890625,0.875000
0.25,0.05,0.70,0.867188,0.843750,0.867188,0.875000,0.859375
0.25,0.00,0.75,0.812500,0.812500,0.812500,0.812500,0.812500
0.20,0.80,0.00,0.992188,1.007812,0.992188,1.007812,0.992188
0.20,0.75,0.05,0.992188,0.992188,0.992188,1.007812,0.992188
0.20,0.70,0.10,0.992188,0.992188,0.992188,1.000000,0.992188
0.20,0.65,0.15,0.992188,0.992188,0.992188,1.007812,0.992188
0.20,0.60,0.20,0.992188,0.992188,0.992188,1.007812,0.992188
0.20,0.55,0.25,0.992188,0.992188,0.992188,1.000000,0.984375
0.20,0.50,0.30,0.992188,0.992188,0.992188,0.992188,0.984375
0.20,0.45,0.35,0.976562,0.984375,0.992188,0.992188,0.984375
0.20,0.40,0.40,0.976562,0.968750,0.984375,0.984375,0.968750
0.20,0.35,0.45,0.960938,0.976562,0.976562,0.984375,0.968750
0.20,0.30,0.50,0.960938,0.937500,0.968750,0.976562,0.953125
0.20,0.25,0.55,0.960938,0.953125,0.968750,0.968750,0.968750
0.20,0.20,0.60,0.929688,0.945312,0.937500,0.937500,0.921875
0.20,0.15,0.65,0.921875,0.921875,0.921875,0.929688,0.906250
0.20,0.10,0.70,0.890625,0.890625,0.898438,0.906250,0.882812
0.20,0.05,0.75,0.843750,0.867188,0.882812,0.867188,0.835938
0.20,0.00,0.80,0.812500,0.812500,0.812500,0.812500,0.812500
0.15,0.85,0.00,1.007812,1.007812,1.007812,1.007812,1.007812
0.15,0.80,0.05,1.007812,1.007812,1.007812,1.007812,1.007812
0.15,0.75,0.10,1.007812,1.007812,1.007812,1.007812,1.007812
0.15,0.70,0.15,1.000000,1.007812,1.007812,1.007812,0.992188
0.15,0.65,0.20,0.992188,1.000000,1.007812,1.007812,1.007812
0.15,0.60,0.25,0.992188,0.992188,0.992188,1.007812,0.992188
0.15,0.55,0.30,0.992188,0.992188,1.007812,0.992188,0.992188
0.15,0.50,0.35,0.992188,0.992188,0.992188,0.992188,0.992188
0.15,0.45,0.40,0.992188,0.992188,0.992188,0.992188,0.992188
0.15,0.40,0.45,0.984375,0.984375,0.992188,0.992188,0.984375
0.15,0.35,0.50,0.984375,0.984375,0.992188,0.984375,0.984375
0.15,0.30,0.55,0.976562,0.976562,0.984375,0.984375,0.976562
0.15,0.25,0.60,0.968750,0.968750,0.968750,0.968750,0.968750
0.15,0.20,0.65,0.953125,0.960938,0.960938,0.968750,0.953125
0.15,0.15,0.70,0.906250,0.929688,0.945312,0.953125,0.921875
0.15,0.10,0.75,0.898438,0.906250,0.921875,0.890625,0.898438
0.15,0.05,0.80,0.843750,0.867188,0.882812,0.859375,0.867188
0.15,0.00,0.85,0.812500,0.812500,0.812500,0.812500,0.812500
0.10,0.90,0.00,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.85,0.05,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.80,0.10,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.75,0.15,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.70,0.20,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.65,0.25,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.60,0.30,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.55,0.35,1.007812,1.007812,1.007812,1.007812,1.007812
0.10,0.50,0.40,1.000000,0.992188,1.007812,1.007812,0.992188
0.10,0.45,0.45,0.992188,0.992188,0.992188,0.992188,0.992188
0.10,0.40,0.50,0.992188,0.992188,0.992188,1.000000,0.992188
0.10,0.35,0.55,0.984375,0.992188,0.992188,0.992188,0.992188
0.10,0.30,0.60,0.984375,0.984375,0.984375,0.992188,0.984375
0.10,0.25,0.65,0.984375,0.984375,0.984375,0.984375,0.968750
0.10,0.20,0.70,0.984375,0.968750,0.984375,0.984375,0.953125
0.10,0.15,0.75,0.937500,0.945312,0.960938,0.921875,0.929688
0.10,0.10,0.80,0.914062,0.906250,0.937500,0.906250,0.921875
0.10,0.05,0.85,0.906250,0.859375,0.882812,0.875000,0.875000
0.10,0.00,0.90,0.757812,0.765625,0.796875,0.757812,0.804688
0.05,0.95,0.00,1.007812,1.007812,1.007812,1.007812,1.007812
0.05,0.90,0.05,1.007812,1.007812,1.007812,1.007812,1.007812
0.05,0.85,0.10,1.007812,1.007812,1.007812,1.007812,1.007812
0.05,0.80,0.15,1.007812,1.007812,1.007812,1.007812,1.007812
0.05,0.75,0.20,1.007812,1.007812,1.039062,1.007812,1.007812
0.05,0.70,0.25,1.007812,1.007812,1.039062,1.007812,1.007812
0.05,0.65,0.30,1.007812,1.023438,1.039062,1.023438,1.007812
0.05,0.60,0.35,1.007812,1.007812,1.007812,1.046875,1.007812
0.05,0.55,0.40,1.007812,1.007812,1.007812,1.007812,1.007812
0.05,0.50,0.45,1.007812,0.992188,1.007812,1.007812,1.007812
0.05,0.45,0.50,1.007812,0.992188,1.007812,1.007812,1.000000
0.05,0.40,0.55,0.992188,0.992188,1.000000,1.007812,0.992188
0.05,0.35,0.60,0.992188,0.992188,0.992188,0.992188,0.992188
0.05,0.30,0.65,0.992188,0.992188,0.992188,0.992188,0.992188
0.05,0.25,0.70,0.984375,0.984375,0.992188,0.992188,0.984375
0.05,0.20,0.75,0.984375,0.984375,0.992188,0.984375,0.984375
0.05,0.15,0.80,0.945312,0.937500,0.984375,0.953125,0.984375
0.05,0.10,0.85,0.921875,0.921875,0.945312,0.921875,0.937500
0.05,0.05,0.90,0.875000,0.867188,0.882812,0.867188,0.898438
0.05,0.00,0.95,0.742188,0.742188,0.687500,0.695312,0.742188
0.00,1.00,0.00,1.007812,1.007812,1.007812,1.007812,1.007812
0.00,0.95,0.05,1.007812,1.007812,1.007812,1.007812,1.007812
0.00,0.90,0.10,1.007812,1.007812,1.007812,1.007812,1.007812
0.00,0.85,0.15,1.007812,1.007812,1.007812,1.007812,1.007812
0.00,0.80,0.20,1.007812,1.007812,1.078125,1.078125,1.015625
0.00,0.75,0.25,1.007812,1.078125,1.078125,1.070312,1.046875
0.00,0.70,0.30,1.078125,1.046875,1.078125,1.078125,1.046875
0.00,0.65,0.35,1.078125,1.031250,1.078125,1.078125,1.070312
0.00,0.60,0.40,1.023438,1.078125,1.078125,1.078125,1.062500
0.00,0.55,0.45,1.070312,1.070312,1.070312,1.070312,1.078125
0.00,0.50,0.50,1.039062,1.007812,1.023438,1.007812,1.007812
0.00,0.45,0.55,1.007812,1.007812,1.070312,1.007812,1.007812
0.00,0.40,0.60,1.007812,0.992188,1.007812,0.992188,1.000000
0.00,0.35,0.65,0.992188,0.992188,0.992188,0.992188,0.992188
0.00,0.30,0.70,0.992188,0.992188,0.992188,0.992188,0.992188
0.00,0.25,0.75,0.992188,0.992188,0.992188,0.992188,0.992188
0.00,0.20,0.80,0.992188,0.992188,0.992188,0.992188,0.992188
0.00,0.15,0.85,0.992188,0.992188,0.992188,0.937500,0.992188
0.00,0.10,0.90,0.937500,0.945312,0.937500,0.937500,0.992188
0.00,0.05,0.95,0.921875,0.937500,0.867188,0.750000,0.890625
0.00,0.00,1.00,0.289062,0.289062,0.289062,0.289062,0.289062
